customer_key,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,postal_code,country,customer_segment,loyalty_tier,join_date
CUST-000609,Robert,Sellers,hendersonheather@example.com,+1-942-290-4617x551,2007-09-17,Female,993 Kevin Falls Apt. 248,Apt. 744,Christianfort,GA,29208,USA,Regular,Bronze,2024-04-07
CUST-000610,Ross,Rogers,walterprice@example.com,290.625.4853x626,1988-03-11,Male,86410 Caitlin Forks,Suite 574,North Peter,KY,31231,USA,VIP,Gold,2023-08-23
CUST-000611,Brittany,Smith,perkinsjeffrey@example.net,546-904-7614,1976-08-30,Other,3706 Miller Terrace Suite 564,,Sweeneyberg,TX,51317,USA,Regular,Silver,2023-10-20
CUST-000612,Richard,Middleton,richardsonkenneth@example.net,985-989-9002,2003-01-29,Other,108 Cook Square,,Santosside,MS,03179,USA,VIP,,2025-02-06
CUST-000613,Joel,Jenkins,cjohnson@example.org,001-937-546-9833x067,1946-03-29,Male,1822 Robert Walks Suite 941,,Port Williamhaven,SD,66963,USA,Regular,,2023-09-15
CUST-000614,Jeffery,Wolf,hugheskaren@example.net,(434)428-9876x05504,1997-01-10,Female,48618 Vega Mills Apt. 663,,Port Bruce,CA,53220,USA,Regular,Bronze,2024-02-17
CUST-000615,Becky,Hayden,wellssherry@example.net,001-328-491-9827,1971-03-19,Female,37170 Short Inlet Suite 269,,Ericborough,VT,91655,USA,Regular,,2025-02-15
CUST-000616,Gloria,Ortega,craigjohn@example.com,490-314-5996x7069,1983-09-14,Male,05498 Susan Groves Apt. 884,,Port Brian,FL,91430,USA,New,,2024-08-11
CUST-000617,Joy,Owens,perrywayne@example.org,(464)331-5890x1649,1965-07-15,Female,0170 Robert Hills,,South Nicholeborough,AK,67764,USA,Regular,Bronze,2024-11-14
CUST-000618,Anthony,Davidson,gibsonrichard@example.net,(296)282-4485,1973-09-01,Female,274 Charles Plains Apt. 691,Suite 127,Myerstown,OH,04838,USA,VIP,Silver,2024-09-21
CUST-000619,Mary,Allen,bryantcynthia@example.org,(234)344-3596x24587,1956-02-03,Male,242 Lewis Ranch Apt. 912,Apt. 753,East Andreaview,OK,59660,USA,New,,2024-06-05
CUST-000620,Lisa,Padilla,chelseabanks@example.com,7247365240,1958-11-04,Female,8187 Maxwell Harbors Apt. 364,Apt. 159,Boltonbury,NC,48924,USA,Regular,Silver,2024-01-19
CUST-000621,Jennifer,Jenkins,susanhall@example.org,(667)999-8649x1259,2005-10-21,Female,04298 Lopez Loop,,North Patrick,MO,10026,USA,VIP,,2023-08-31
CUST-000622,Stacy,Carroll,wthompson@example.com,+1-899-929-9833x587,1989-07-28,Other,256 Kevin Gateway Suite 820,,Paulabury,CT,43410,USA,New,Bronze,2025-09-26
CUST-000623,Allison,Lopez,mooredavid@example.org,3016440762,1991-07-13,Female,49134 Alvin Path,,Morrisside,NJ,17854,USA,Regular,,2023-06-09
CUST-000624,Chloe,Graham,marissa64@example.org,001-224-905-9208x2353,2007-06-01,Female,194 Martinez Port Apt. 568,Apt. 017,Johntown,NV,81200,USA,Regular,Silver,2022-12-08
CUST-000625,Craig,Fox,tiffany24@example.org,734-874-1253x1379,1950-12-11,Male,7732 Tyler Keys,,East Robertshire,WV,87433,USA,Regular,Silver,2024-01-23
CUST-000626,Brady,Neal,garzazachary@example.org,970.634.2444,1979-06-26,Other,7607 Cline Trail,,West Valerie,FM,01174,USA,VIP,Gold,2023-05-17
CUST-000627,Thomas,Morris,hartmancrystal@example.net,+1-351-673-2895,1966-12-29,Male,0918 Hicks Key,,Amyland,VA,97049,USA,New,Gold,2024-11-29
CUST-000628,Manuel,Conley,joseph96@example.net,(539)216-0770x040,1989-12-30,Male,1840 Cassandra Turnpike Apt. 218,,Lake Jasonfurt,MO,21514,USA,New,Silver,2025-04-05
CUST-000629,Joanna,Williams,rose88@example.com,+1-840-678-8026x52951,1988-06-08,Male,35623 Sarah Rapids,,Evanstown,NY,66984,USA,VIP,Silver,2025-02-19
CUST-000630,Kathleen,Pittman,uwilliams@example.net,+1-370-692-0199,1999-05-16,Other,32661 Matthew Harbor,,Annmouth,GA,52843,USA,VIP,,2025-07-15
CUST-000631,Dominique,Rodriguez,djohnson@example.net,+1-622-905-3970x77454,1990-08-07,Other,231 Christensen Highway,,Reeseshire,MA,96078,USA,VIP,,2023-07-24
CUST-000632,Joseph,Walter,alara@example.org,(623)259-6053x02618,1953-01-04,Male,703 Black Causeway Suite 063,Apt. 663,Calderonstad,AZ,17444,USA,New,Bronze,2023-07-27
CUST-000633,Paige,Miller,aadams@example.net,+1-491-203-9091,1995-08-01,Other,025 Andrew Greens,,Ericborough,WI,60803,USA,VIP,,2025-01-11
CUST-000634,Ashley,Horton,jesse19@example.net,(960)709-8602,2002-08-15,Male,5449 Bradley Heights Suite 453,Apt. 180,Lake Amyfurt,MI,82978,USA,VIP,Silver,2025-02-08
CUST-000635,Jason,Mercado,kathleen66@example.org,(795)821-7970,1968-10-08,Male,1624 Johnson Branch,Suite 726,Smithborough,MI,08743,USA,New,Bronze,2023-11-21
CUST-000636,Michael,Jones,erinjones@example.org,+1-416-471-5605x87905,1960-12-10,Female,39547 Brown Lane,Suite 531,Heathermouth,OR,07633,USA,Regular,Gold,2023-12-08
CUST-000637,Steve,Armstrong,blakesarah@example.net,001-786-864-6936,2000-08-07,Female,59748 Foster Avenue,,Gloriaton,WI,24845,USA,Regular,Silver,2023-10-17
CUST-000638,Victoria,Benson,fsolis@example.net,530-519-2209x567,1956-10-13,Other,973 Jason Wall,Suite 440,Port Ann,DC,42727,USA,New,Gold,2025-09-30
CUST-000639,Frank,Foster,lbennett@example.net,(742)477-3923,1947-10-13,Other,209 John Alley,,South Christinabury,WV,23463,USA,New,Gold,2023-07-23
CUST-000640,Kelly,Lewis,troy19@example.net,929.707.5515x45260,1972-04-30,Male,83100 Kramer Gardens,,Lake Eric,WI,99901,USA,Regular,,2024-05-20
CUST-000641,Colleen,Maxwell,trevormcdonald@example.org,216.980.6647,1945-01-20,Male,36059 Jackson Parkway Suite 241,,Lake Thomasport,VA,07532,USA,New,Silver,2024-02-19
CUST-000642,Tyler,Smith,wkennedy@example.com,826.576.2590x62003,1995-07-17,Male,646 Justin Mission Suite 597,,North Alexandra,IL,77450,USA,Regular,Bronze,2023-03-26
CUST-000643,Ashley,Washington,megan91@example.com,+1-486-809-9550x493,1993-08-31,Other,3223 Barry Courts Apt. 128,,Lake Michelleville,MA,81230,USA,VIP,Gold,2024-12-07
CUST-000644,Sarah,Perez,smithcharles@example.net,762.823.9847x422,1989-11-21,Male,88822 Shannon Row Suite 058,Suite 168,South Heidiborough,UT,95310,USA,New,,2023-09-13
CUST-000645,Dawn,Morales,kadkins@example.net,+1-646-805-8679,1956-12-25,Female,97236 Brent Plains,Apt. 926,South Richardtown,CT,55380,USA,VIP,Bronze,2023-08-08
CUST-000646,Rachel,Oconnor,vtapia@example.com,+1-286-255-5751x24764,1948-02-18,Other,8682 Vega Knolls Apt. 665,,Markberg,HI,34145,USA,VIP,Silver,2023-10-21
CUST-000647,Jordan,Carrillo,afitzpatrick@example.org,738.968.6083,1999-06-22,Female,0363 Nicole Hills,Suite 238,Brownton,AS,91423,USA,VIP,Silver,2025-06-03
CUST-000648,Brandon,Carr,anthonyfranklin@example.com,001-913-449-0961x9797,1997-10-19,Other,84135 Lynch Pine Apt. 450,,Harrisfurt,WV,91111,USA,VIP,Bronze,2023-11-01
CUST-000649,Vanessa,Beltran,berrytyrone@example.net,894.205.9802,1955-06-17,Male,2031 Pruitt Rapid Apt. 584,,South Jamesport,FL,05857,USA,New,,2024-04-24
CUST-000650,Anna,Alexander,iruiz@example.com,559.251.4186x482,1976-05-22,Other,586 Rodriguez Manor,,East Deborah,IN,22562,USA,Regular,,2023-07-09
CUST-000651,Ruben,Doyle,jennifer69@example.com,(576)274-8317,1969-01-09,Other,315 Tina Pines,Apt. 788,West Kimberly,FM,50502,USA,New,Gold,2025-10-01
CUST-000652,Lorraine,Hart,ldean@example.org,(423)427-2371x79890,1959-03-15,Other,65487 Emily Plaza,,Lisamouth,OR,42832,USA,Regular,Gold,2025-04-22
CUST-000653,Chad,Moody,ucrawford@example.org,001-981-388-9073,1967-01-22,Male,7908 Wood Rest,,Jacksonside,IL,66761,USA,VIP,Bronze,2024-12-11
CUST-000654,William,Jenkins,callahansusan@example.net,361.323.9612x1905,1954-08-01,Other,182 Deborah Overpass Apt. 669,,Port Davidmouth,OR,17796,USA,New,,2023-08-17
CUST-000655,Kimberly,Lawrence,paullawson@example.org,748.264.9703,1971-05-05,Female,8968 Wendy Field Suite 570,Suite 731,Port Linda,MH,29077,USA,Regular,,2023-06-30
CUST-000656,Mark,Chen,scott05@example.org,+1-718-579-9384x4404,1951-06-07,Female,1470 Karen Forks,Suite 036,Wilsonfurt,GU,70469,USA,New,,2023-02-19
CUST-000657,Julia,Aguilar,cjohns@example.net,880.923.4456x844,1981-01-11,Female,36640 Ryan Dale Suite 737,Apt. 159,Diazburgh,PA,92684,USA,New,,2024-08-22
CUST-000658,Elaine,Hall,xnixon@example.net,402.591.5854,1959-02-11,Male,65185 Medina Prairie Suite 607,,West Kelly,MS,62228,USA,Regular,Silver,2024-11-04
CUST-000659,Paul,Acosta,julia95@example.net,417-349-1617x0502,1977-03-12,Other,9814 Jeremy Track,Suite 476,Lake Brittanyside,IL,91464,USA,Regular,Silver,2024-12-18
CUST-000660,Shannon,Johnson,brittanyball@example.org,+1-264-833-0265,1989-05-19,Female,83667 Martinez Summit,,Fritzchester,NE,10719,USA,New,Silver,2024-04-18
CUST-000661,Wendy,Francis,joshuashepherd@example.org,(322)534-9980,1990-07-10,Other,367 Williamson Brook Apt. 779,,West Edwardport,KY,53402,USA,Regular,Gold,2022-11-03
CUST-000662,Kelly,Jensen,johngarrison@example.org,546.956.4260x186,1992-03-09,Male,19956 Kelly Trace Apt. 277,Suite 414,North Javierside,MD,00826,USA,Regular,,2023-03-13
CUST-000663,Julia,Cook,chandlertiffany@example.com,001-944-586-7228x83904,2005-02-08,Female,5461 Parks Highway,,East Michael,DE,34673,USA,VIP,Silver,2025-10-03
CUST-000664,Brianna,Fox,ulawrence@example.org,920-940-9543,1985-10-29,Male,83085 Brian Stream Suite 314,Apt. 915,North Johnchester,NJ,70606,USA,Regular,,2024-12-04
CUST-000665,Crystal,Landry,tuckeramy@example.net,210.896.8564x257,1985-04-20,Male,69331 Mcmahon Fall,Apt. 060,East Jamesburgh,NY,57089,USA,Regular,Gold,2024-01-28
CUST-000666,Tiffany,Vazquez,renee05@example.org,(941)214-2066,1951-05-02,Other,5992 Cody Wall,,Colemanbury,IL,97518,USA,Regular,,2025-06-17
CUST-000667,David,Farrell,benjamin53@example.net,(222)305-6201,1952-01-05,Male,8433 James Row,Apt. 528,Mosesville,WY,28639,USA,Regular,Gold,2024-05-24
CUST-000668,Jessica,King,vshelton@example.org,842.286.4497,1955-10-02,Other,3420 Wright Terrace Suite 734,,Gregoryfort,MP,30916,USA,VIP,Silver,2023-04-24
CUST-000669,Mary,Davis,wendyholden@example.com,(859)814-7625x380,1963-09-30,Other,5336 Moore Wells Suite 466,,Elizabethmouth,IL,74057,USA,VIP,Bronze,2023-11-27
CUST-000670,Hannah,Howe,kathleengilmore@example.net,+1-453-624-3679,1951-05-05,Female,27638 Mario Forest Suite 685,Suite 390,Gloverfurt,VA,71070,USA,VIP,Gold,2024-07-30
CUST-000671,Ariana,Lawrence,christinagoodwin@example.net,+1-216-515-3811x68371,1946-04-18,Male,2607 Kimberly Trail,,North Joshuachester,GU,63674,USA,Regular,Bronze,2023-04-12
CUST-000672,Rebecca,Smith,paulhill@example.org,821-446-3947,1965-03-16,Female,92645 Harris Via Apt. 917,,Lake Sarah,VI,77654,USA,Regular,Bronze,2025-09-17
CUST-000673,Kevin,Lewis,william11@example.org,+1-566-549-7196x7068,1965-07-16,Male,16125 Daniel Trail,,New Carolyn,VA,77191,USA,Regular,Silver,2024-09-23
CUST-000674,Karen,Lee,josephnelson@example.com,+1-367-834-8140x98410,1975-12-08,Female,14811 Smith Haven,Apt. 004,North Edward,OH,55188,USA,Regular,Gold,2022-12-09
CUST-000675,Sara,Powell,adkinscharles@example.net,+1-603-442-1348x548,2007-08-11,Female,3160 Cunningham Skyway,,South Maryshire,CT,27424,USA,New,,2025-05-25
CUST-000676,Patrick,Miller,sgarcia@example.org,313.621.9402x4702,1950-08-20,Female,745 Regina Square,,Port Sarahborough,NE,62948,USA,Regular,Silver,2025-08-07
CUST-000677,Miguel,James,elopez@example.org,+1-610-474-9161,1960-07-22,Female,54013 Samantha Forge,,Brettchester,TN,24820,USA,New,Silver,2025-05-20
CUST-000678,Richard,King,matthew52@example.net,641.702.5471x7989,1971-09-02,Female,993 Anthony Coves Suite 675,,Clarkstad,WI,66674,USA,Regular,Bronze,2024-01-01
CUST-000679,Dustin,Mooney,flittle@example.com,(866)225-6504,1974-11-07,Female,44130 Hicks Manor,,West Billy,UT,67603,USA,New,,2023-09-22
CUST-000680,Lindsey,Mcdowell,schmitttina@example.com,(589)304-1728x20762,1952-07-03,Other,32822 Angela Haven,,New Joshuamouth,VI,20888,USA,Regular,,2024-03-03
CUST-000681,Michael,Obrien,anthony41@example.org,001-784-579-1351x1350,1964-11-29,Female,28920 Roberts Route Suite 780,,Warrentown,DC,71338,USA,Regular,Bronze,2024-05-31
CUST-000682,Charles,Jacobson,howellrenee@example.net,934-619-5281x44786,1990-12-31,Male,021 Andrew Forges,,Tylerside,SD,93610,USA,VIP,Silver,2022-11-20
CUST-000683,Emily,Perez,contrerasconnor@example.net,+1-774-936-9905x585,1994-03-30,Other,084 Barbara Street Apt. 696,,Lake Kennethberg,NC,80158,USA,VIP,,2025-09-28
CUST-000684,Ruben,Bennett,pricerobert@example.org,474.957.0165,1970-12-10,Other,8149 Donald Forges,Apt. 843,Sharpburgh,SC,80831,USA,Regular,Gold,2025-03-28
CUST-000685,Kenneth,Turner,lheath@example.com,6842232423,1993-02-21,Female,72415 Wright Well Suite 915,,Leslieport,PR,77172,USA,VIP,Bronze,2025-05-20
CUST-000686,Patrick,Flowers,rsmith@example.org,(470)533-3295x945,1998-04-12,Male,828 Perez Harbors Apt. 296,Suite 299,South Ericfort,LA,21075,USA,VIP,,2025-08-15
CUST-000687,Maria,Johnson,russellamber@example.org,953-292-6693,1969-10-18,Female,0313 Vincent Hollow,Suite 022,South Codyshire,AR,14426,USA,New,,2024-08-20
CUST-000688,Dawn,Lewis,tracyfreeman@example.net,8004029561,1956-06-10,Other,4718 Gomez Rapid Suite 079,,East Aaron,WY,45606,USA,New,,2024-07-25
CUST-000689,Tiffany,Taylor,christophercruz@example.net,278.314.5647x437,1983-07-30,Other,91177 Costa Station Suite 505,Apt. 761,North Kristen,GA,73085,USA,Regular,Gold,2025-01-06
CUST-000690,Isabella,Morris,russellcharles@example.net,+1-802-923-1167x870,1984-09-09,Male,3223 Martinez Knolls,,North Misty,MS,83831,USA,New,Bronze,2023-02-04
CUST-000691,Justin,Hunt,fwalker@example.org,542-994-3000,1997-02-19,Male,892 Jacqueline Cliffs,,East Jordan,MI,79070,USA,VIP,,2024-05-21
CUST-000692,Wayne,James,davidmendoza@example.net,001-541-478-3765x915,1947-06-09,Female,0652 Long Ferry,,Wallacebury,VI,48840,USA,Regular,Gold,2024-10-23
CUST-000693,Drew,White,leslie53@example.org,856.456.9764x8784,1955-03-19,Male,510 Russell Dam Suite 069,Apt. 965,Fergusonmouth,PR,14900,USA,VIP,Silver,2023-01-10
CUST-000694,Emily,Cline,karenliu@example.net,329.435.0979x3442,1981-02-03,Female,5022 Kelly Park Suite 804,,Teresashire,NH,18450,USA,Regular,Silver,2023-04-07
CUST-000695,Michelle,Carter,stevensjames@example.net,+1-282-614-7823x372,1964-10-14,Female,6706 Richard Forges Apt. 863,,North Carlosberg,FM,20364,USA,Regular,Gold,2023-12-16
CUST-000696,Stacy,Williams,wesley42@example.com,883-933-6796x082,1990-06-08,Female,360 Bowman Glen,,Pamelaberg,AK,74201,USA,VIP,Gold,2022-12-01
CUST-000697,Samantha,Ramirez,wilsonjacob@example.com,+1-851-393-5001x154,1974-10-10,Other,038 Justin Route,Apt. 040,Johnstad,MO,50958,USA,Regular,Bronze,2025-10-16
CUST-000698,Matthew,Mcdaniel,james14@example.net,+1-337-847-5580x3090,1977-05-13,Female,4717 Dunn Camp Apt. 902,,Tylerville,MO,79971,USA,New,,2025-07-08
CUST-000699,Angelica,Warner,bmiles@example.org,958-866-8611,1972-06-18,Female,326 Thomas Canyon,,Michellemouth,ND,27682,USA,Regular,,2024-06-01
CUST-000700,Jonathan,Schneider,chapmanrobert@example.com,001-628-453-5339x982,1969-04-10,Female,77580 Erin Plains,Suite 668,Jacobsborough,AL,27029,USA,VIP,Gold,2023-12-17
CUST-000701,Kristina,Peterson,rachelmurray@example.com,001-766-698-3451x50252,1971-09-15,Male,87308 Martinez Stravenue,,Lake Stephenbury,OH,94220,USA,New,Gold,2022-11-09
CUST-000702,Stephanie,Leon,vbryant@example.org,584-225-2786,1993-12-28,Other,71210 Jennifer Harbors,,East Kenneth,LA,64576,USA,New,Silver,2025-05-15
CUST-000703,Erica,Williams,sallison@example.net,871.796.1997x165,1993-06-18,Other,6409 Warren Freeway Apt. 440,Apt. 952,Port Mary,DC,88904,USA,VIP,Bronze,2023-06-27
CUST-000704,Jennifer,Gonzalez,sweber@example.org,(219)714-3907,1988-07-06,Other,360 Matthew Turnpike Apt. 150,,North Chadberg,MT,01669,USA,Regular,Silver,2023-12-23
CUST-000705,Antonio,Morales,elizabethkirk@example.com,+1-378-433-5488x357,1951-08-18,Female,9146 Tara Station Suite 643,,North Nancy,CO,65362,USA,VIP,,2022-12-05
CUST-000706,Lisa,Russell,dustin82@example.com,(285)849-2724x0002,1986-09-03,Female,6051 Anita Junction,Suite 327,South Stephanieborough,VA,07974,USA,New,Silver,2024-11-30
CUST-000707,Heather,Gonzalez,lukefisher@example.net,269.530.1000,1948-12-28,Female,104 Glenn Row Apt. 541,,Amyburgh,RI,90015,USA,Regular,Gold,2025-06-22
CUST-000708,Jodi,Williams,jasmin76@example.com,436-462-8081,1987-04-28,Other,159 Chan Square Suite 705,Apt. 110,Erinborough,TX,97714,USA,Regular,Gold,2022-12-27
CUST-000709,Michelle,Reynolds,cassandramontgomery@example.com,(518)991-4269,2007-10-03,Other,016 Simmons Spurs Apt. 877,Suite 288,South Sara,NE,71902,USA,New,Silver,2023-07-27
CUST-000710,Elizabeth,Howard,chandlerrandy@example.net,(876)929-2266,1977-04-06,Female,376 Stefanie Viaduct,,Garyside,PW,84495,USA,Regular,Gold,2024-05-31
CUST-000711,Patricia,Medina,fordbeverly@example.org,998-812-5597x77265,1963-07-05,Female,580 Johnson Cliffs,,Davidmouth,CT,51295,USA,Regular,Bronze,2024-08-23
CUST-000712,Andrea,Lopez,ashleydon@example.com,(751)288-7114x8600,1945-02-10,Other,4928 Hoffman Overpass,,Danielleton,SC,31029,USA,Regular,Gold,2023-10-29
CUST-000713,Kim,Lawrence,martinezjessica@example.org,401-486-0742x90695,1955-01-17,Female,9318 Patrick Canyon,,Port Stephanieborough,AK,18340,USA,Regular,Silver,2024-10-06
CUST-000714,Kristen,Conway,staylor@example.net,753.874.0571x446,1987-07-27,Other,0687 Michael Hollow Suite 534,,Jennyview,MS,86394,USA,Regular,Gold,2025-04-10
CUST-000715,Ana,Herrera,ggomez@example.org,+1-848-834-8358x62673,1997-02-12,Other,20775 Smith Pass Suite 326,Apt. 443,Sheamouth,VI,70699,USA,VIP,Silver,2024-02-15
CUST-000716,Andrew,Ramsey,luis05@example.net,2929846720,1957-04-02,Female,390 Griffin Streets,Suite 295,Cynthiastad,TN,82930,USA,Regular,Silver,2022-12-06
CUST-000717,Adam,Hart,browndevin@example.net,(615)502-0450x281,1966-06-22,Other,79433 Oliver Village,,Jacobville,DE,19144,USA,New,Silver,2025-09-29
CUST-000718,Michael,Johnson,richardlopez@example.com,528-566-2510x857,1979-09-27,Other,4514 Davila Union Apt. 935,,North Thomasport,MI,47356,USA,VIP,,2023-07-21
CUST-000719,Gabrielle,Barker,bradshawrobert@example.com,(881)367-3374,2007-09-09,Other,57562 Scott Courts,,Port Roger,NY,34257,USA,New,Silver,2023-10-10
CUST-000720,William,Bowers,amyers@example.net,+1-706-393-1963x039,1972-04-17,Other,45059 Samantha Crossroad Suite 731,Apt. 343,West Wayneland,TN,38741,USA,Regular,Silver,2024-05-31
CUST-000721,Brian,Wood,richarddiaz@example.net,(782)731-3427,1972-08-27,Male,99115 Garza Summit Suite 431,,Lake Kevin,NE,81115,USA,Regular,Gold,2024-10-14
CUST-000722,Rose,Miller,jenningsmelissa@example.net,001-377-911-5062,1982-12-13,Female,1732 Meagan Divide Apt. 087,,Port Christine,GA,13339,USA,Regular,Silver,2023-12-15
CUST-000723,John,Bradley,buchananscott@example.net,967.610.5298x770,1966-08-26,Male,3044 Williams Valleys,,North David,SD,49952,USA,New,,2024-08-13
CUST-000724,Abigail,Castro,eatonjulie@example.com,+1-650-229-5867x6030,1982-12-04,Female,6754 Amanda Stream,,East Kristina,ND,66690,USA,Regular,,2025-01-23
CUST-000725,Charles,Sanchez,seanjones@example.com,433-446-0184,1945-01-08,Female,825 Glenn Trail,Apt. 168,Lake Kimberlychester,IN,54939,USA,New,Gold,2023-02-15
CUST-000726,John,Cunningham,wongjacqueline@example.org,001-269-207-8947x6720,1967-02-11,Male,1070 Wilson Garden,Suite 850,Daltonborough,NH,01342,USA,Regular,Silver,2025-05-11
CUST-000727,Christopher,Rodriguez,deanlauren@example.com,(345)469-7296x556,1973-05-29,Other,37718 Brady Vista Suite 395,Suite 126,Mcleanmouth,ND,29174,USA,Regular,,2024-06-03
CUST-000728,Nathan,Snyder,igarcia@example.net,440.922.3461x4466,1971-07-26,Other,41176 Gabrielle Extensions,,West Jacobhaven,IN,15272,USA,New,Gold,2025-08-28
CUST-000729,Veronica,Mclaughlin,paigeperry@example.com,9462568969,1958-06-22,Female,04837 Richard Forks,,Port Melvinburgh,WA,19502,USA,Regular,Gold,2024-08-21
CUST-000730,Jasmine,Gould,stanleygary@example.org,(359)934-1040x6291,1955-07-27,Other,7183 Christopher Crescent,,Hortonfurt,SD,07503,USA,VIP,,2025-03-05
CUST-000731,Timothy,Byrd,marissa74@example.net,+1-679-890-5221x711,1994-08-22,Male,8189 Wanda Branch Suite 173,,Richardbury,CT,53969,USA,New,Silver,2025-05-19
CUST-000732,Clinton,Carlson,marissa72@example.net,001-561-269-4963x78811,1969-07-13,Female,013 Victor Meadow,,Baileyburgh,DE,51490,USA,VIP,,2023-06-09
CUST-000733,Tonya,Lee,langjohn@example.com,+1-485-749-0049x037,1992-01-26,Female,583 Neal View Apt. 998,,East Timothyview,VA,29052,USA,VIP,,2023-07-03
CUST-000734,Eric,Bartlett,daniel41@example.net,001-825-281-4762x123,1952-06-29,Male,99454 Mallory Stream Suite 531,,Peterton,PA,32267,USA,VIP,Silver,2024-08-24
CUST-000735,Kelsey,Ruiz,vboyd@example.com,001-490-396-4598x72408,1973-11-15,Other,1668 Carl Ford,,New Thomas,NE,59853,USA,Regular,,2022-11-11
CUST-000736,Heather,Martinez,jasminevillegas@example.net,(542)222-4198,1970-10-12,Male,36540 Patricia Courts,,Kellyburgh,LA,72950,USA,VIP,Silver,2022-12-03
CUST-000737,Joseph,Caldwell,moorejoshua@example.com,8943765118,2006-07-26,Male,0994 Kyle Keys Apt. 989,,East Taylormouth,ME,83900,USA,New,Bronze,2025-06-15
CUST-000738,Mary,Branch,romeromakayla@example.com,410-435-6594,1947-01-21,Other,76669 Greene Trail,,New Michael,IN,70920,USA,Regular,Bronze,2023-03-29
CUST-000739,Ashley,Davis,weberamber@example.org,+1-409-534-2424x066,1961-11-09,Female,48893 Jonathan Mountains,,Curtishaven,MS,57671,USA,New,Gold,2023-12-27
CUST-000740,Jonathan,Johnson,xparsons@example.com,(743)782-6928,1946-02-24,Male,50952 Lynch Neck Apt. 396,,Campbellborough,MD,79267,USA,Regular,Gold,2025-07-18
CUST-000741,Michelle,Sullivan,greendavid@example.net,630.809.9542x88734,1986-11-08,Female,7989 Bryant Lodge Apt. 706,,North Meghanmouth,PW,11253,USA,VIP,Silver,2023-02-15
CUST-000742,Tabitha,Lewis,laura71@example.com,(375)866-5051x8860,1975-10-17,Male,9234 Tara Land Suite 985,Apt. 450,Kimberlychester,PR,93222,USA,Regular,Silver,2023-01-29
CUST-000743,Stacy,Washington,brandon42@example.net,(517)789-2571x40250,1999-09-23,Other,2648 Crystal Trace Apt. 849,,Port Kaitlyn,VI,73807,USA,VIP,Bronze,2024-07-25
CUST-000744,Emily,Gonzalez,jeffrey10@example.org,001-727-489-6951x93048,2001-12-12,Other,5867 Patricia Loaf Suite 620,,Lake Roberto,KS,40352,USA,Regular,Gold,2025-06-10
CUST-000745,Jason,Larson,mromero@example.com,001-933-218-1233x5761,1973-02-02,Other,74457 Mercado Extensions,,Zamorafurt,IA,51935,USA,VIP,,2024-11-16
CUST-000746,Lawrence,Williams,qcervantes@example.com,001-959-644-3485x29537,2000-02-28,Other,76768 Campbell Greens,,North Susan,NJ,55715,USA,New,Bronze,2024-03-03
CUST-000747,Christopher,Carlson,james11@example.com,001-773-830-9900x09406,1967-05-02,Female,44538 Pena Manors,,Johnburgh,PW,26752,USA,Regular,Gold,2024-03-28
CUST-000748,David,Jenkins,welchrose@example.net,001-800-347-0911x03495,1949-10-17,Other,1181 Shaw Summit Suite 466,Apt. 447,Colemanland,NY,84758,USA,Regular,Bronze,2025-06-06
CUST-000749,Ricky,Tucker,ramirezsteven@example.net,(766)282-9052x56599,1978-01-08,Male,2330 Audrey Ferry,,Hendersonport,PR,02774,USA,Regular,Silver,2025-02-16
CUST-000750,Mary,Becker,jthompson@example.org,605-913-1866x047,1999-06-30,Female,914 Quinn Parkway,,Garymouth,ME,40143,USA,Regular,Bronze,2023-10-13
CUST-000751,Aaron,Murphy,julian02@example.net,687.935.1866,1975-01-07,Female,13518 Alan Knoll,,Jameschester,WI,42218,USA,Regular,Silver,2025-04-27
CUST-000752,Christian,Clark,dana17@example.net,+1-855-799-0984x128,1967-07-31,Other,7592 Amanda Walk,,New Jeffreyside,WV,75466,USA,Regular,Gold,2024-06-09
CUST-000753,Patricia,Cannon,haneysusan@example.org,963-542-9242x195,2006-06-15,Male,121 Moore Fields,Suite 114,Davisbury,CO,44061,USA,Regular,Gold,2023-02-10
CUST-000754,Michael,Gonzalez,farleymalik@example.org,304.240.7781,1983-09-07,Male,9845 Bryant Streets Suite 345,,Davidside,WA,24587,USA,VIP,,2025-06-26
CUST-000755,Corey,Russell,matthew06@example.com,+1-419-410-6166x91008,1986-09-05,Female,168 Robert Parkway,Apt. 217,Sarahfurt,GA,85748,USA,Regular,Silver,2024-08-18
CUST-000756,Mary,Carroll,bblevins@example.net,547.491.0059,1986-07-18,Other,2287 Jade Estate Apt. 007,,Angelicafort,WA,17385,USA,New,Bronze,2025-03-08
CUST-000757,James,Ford,thomasmichael@example.com,220-458-0286x06048,1994-09-08,Male,0654 Baker Unions,,Schwartzmouth,AZ,94612,USA,Regular,Gold,2023-08-07
CUST-000758,Jonathan,Miller,ryan43@example.org,965-956-2388,1990-09-13,Other,6993 Jamie Shoals Apt. 622,,North Victoriaborough,OH,50595,USA,VIP,Bronze,2024-07-29
CUST-000759,Joshua,Rivas,elizabeth71@example.net,+1-503-480-3514x895,2004-09-24,Other,1914 Lamb Street Apt. 534,,Andersonbury,OR,47478,USA,VIP,Gold,2022-11-11
